Dim1,Dim2,Dim3,Dim4,Dim5,classe
"-0.228406018993531,0.249643202722708,0.12698595974087,-0.146318057812044,0.504502178117614,""1"""
"-0.0984170023979919,-0.321761872518733,0.702601560176019,0.232571184111729,0.0875709704482252,""1"""
"-0.512317507896281,0.589915832802463,-0.00494836442798889,-0.155719080434073,0.351271168205417,""1"""
"-0.159080107508622,0.286188117792012,-0.475357424118498,-0.0544042285778785,-0.606013291846577,""1"""
"0.153950764089366,0.269382712765124,-0.115371494096926,-0.315084212524068,-0.307810835490424,""1"""
"-0.0049458793708417,0.102156675608059,-0.220912394893565,-0.261519846354193,-0.000409258789919776,""1"""
"0.574782659138399,-0.211257403276997,-0.158803903264999,-0.451780134261522,0.00373452445670038,""3"""
"-0.234039347761203,0.0419807691633679,-0.365411218903098,-0.0156289399936718,0.0285251650972479,""1"""
"0.649665425692417,-0.465956801079892,-0.0504894781140243,0.343842770513645,0.126912134159783,""3"""
"-0.345396492194183,-0.148251379076134,0.636435538325374,-0.208798081308252,0.0454245954307649,""1"""
"-0.347119560904508,-0.0500553521286794,-0.176789775357719,0.0512709392641438,0.263537326208054,""1"""
"0.3895155819084,0.221273148473081,0.0948316794406423,-0.225994478744066,0.55069119831665,""3"""
"0.199084591991121,0.0251879289476884,-0.256230919580695,-0.324836888342722,-0.353619240879448,""3"""
"0.556289995333651,0.333559144058285,-0.31967699469925,-0.0364668139736624,-0.380881889154521,""3"""
"-0.202890101156252,0.0751246601029971,-0.384387244847889,-0.112088547824199,-0.236170885198161,""1"""
"-0.606951141641823,0.203917744941556,-0.22160809240285,-0.163315147970572,-0.121496681814321,""1"""
"-0.27581812359157,0.0722086571098269,-0.349215100140948,-0.221686203352291,-0.514656094393289,""1"""
"0.581404956563805,-0.126477849797812,-0.465867135118985,0.0338549607621773,0.33725272738742,""3"""
"0.694657161481141,-0.490707753793632,-0.0713605965743028,-0.291055318065271,-0.172233091771166,""3"""
"-0.376578244664415,0.187392301048921,0.220149955420999,0.329224405549642,0.487842647913475,""1"""
"0.614086886027086,0.782912466473871,0.677432523859203,0.0434501919915162,0.144285888425942,""2"""
"-0.211299258202023,-0.499331012308026,0.225286645302668,0.395090745327958,-0.452173697166934,""1"""
