"eigenvalue"
0.261087879882919
0.135786376995716
0.130061076454433
0.115354546732747
0.114732357349828
0.109988170235853
0.106591484874291
0.101122069030158
0.0995598077837901
0.0986853440968299
0.0957621205084507
0.094596918725635
0.0942181808380913
0.0924110051444605
0.0895893274407003
0.0887780479999084
0.0875906132809656
0.086977400431393
0.0859189050639637
0.0838343005845242
0.0825093194111862
0.0814248258739239
0.0806267628154153
0.0794487998234308
0.0780063823702374
0.0776039380928426
0.0743016737282051
0.0720424620920372
0.0713329258244832
0.0698632740438421
0.0680339378504932
0.0668217970777515
0.0665554663233986
0.0633707766332848
0.0619575866175586
0.0605293258074762
0.0594744139796672
0.0550791381022628
0.0536104018855541
0.0489122131716272
0.0474466866239716
0.044875389099814
0.0428924682483761
0.0391615469906813
0.0314725540578211
